"year","mean","location","age"
1981,0.0124401318597573,"Tropical Latin America","Neonatal"
1982,0.0901229962159603,"Tropical Latin America","Under 5"
1982,0.0214227798889939,"Tropical Latin America","Neonatal"
1982,0.0118968606001227,"Tropical Latin America","Neonatal"
1983,0.0864554477234001,"Tropical Latin America","Under 5"
1983,0.0208855555623554,"Tropical Latin America","Neonatal"
1983,0.0113764493224915,"Tropical Latin America","Neonatal"
1984,0.0824715349660972,"Tropical Latin America","Under 5"
1984,0.0203134950210309,"Tropical Latin America","Neonatal"
1984,0.0107363269053558,"Tropical Latin America","Neonatal"
1985,0.0784473303295447,"Tropical Latin America","Under 5"
1985,0.0198191597769047,"Tropical Latin America","Neonatal"
1985,0.0100436863903441,"Tropical Latin America","Neonatal"
1986,0.074193960706431,"Tropical Latin America","Under 5"
1986,0.0191861099500826,"Tropical Latin America","Neonatal"
1986,0.00925766714820211,"Tropical Latin America","Neonatal"
1987,0.0704222357122322,"Tropical Latin America","Under 5"
1987,0.0185813505569912,"Tropical Latin America","Neonatal"
1987,0.00854299977698378,"Tropical Latin America","Neonatal"
1988,0.0667335960085038,"Tropical Latin America","Under 5"
1988,0.0179667351824002,"Tropical Latin America","Neonatal"
1988,0.00777975703159667,"Tropical Latin America","Neonatal"
1989,0.0635908221550266,"Tropical Latin America","Under 5"
1989,0.0175801554006693,"Tropical Latin America","Neonatal"
1989,0.00687981790295493,"Tropical Latin America","Neonatal"
1990,0.0608330321966188,"Tropical Latin America","Under 5"
1990,0.0173769790362616,"Tropical Latin America","Neonatal"
1990,0.00588802205051176,"Tropical Latin America","Neonatal"
1991,0.0579411646829641,"Tropical Latin America","Under 5"
1991,0.0172055060908611,"Tropical Latin America","Neonatal"
1991,0.00491119822188768,"Tropical Latin America","Neonatal"
1992,0.0550718014557011,"Tropical Latin America","Under 5"
1992,0.0169649437750883,"Tropical Latin America","Neonatal"
1992,0.00404147993907102,"Tropical Latin America","Neonatal"
1993,0.0524022422509673,"Tropical Latin America","Under 5"
1993,0.0166684203017094,"Tropical Latin America","Neonatal"
1993,0.00342709946200504,"Tropical Latin America","Neonatal"
1994,0.04967763852294,"Tropical Latin America","Under 5"
1994,0.016217314291584,"Tropical Latin America","Neonatal"
1994,0.00307194212029657,"Tropical Latin America","Neonatal"
1995,0.0472127287776312,"Tropical Latin America","Under 5"
1995,0.0157949521701066,"Tropical Latin America","Neonatal"
1995,0.00285235021226042,"Tropical Latin America","Neonatal"
1996,0.0448212539040062,"Tropical Latin America","Under 5"
1996,0.0153537669553969,"Tropical Latin America","Neonatal"
1996,0.00267283725162915,"Tropical Latin America","Neonatal"
1997,0.0425439706709292,"Tropical Latin America","Under 5"
1997,0.0148722253672326,"Tropical Latin America","Neonatal"
1997,0.00252627904510893,"Tropical Latin America","Neonatal"
1998,0.0404673204296937,"Tropical Latin America","Under 5"
1998,0.0144130806675113,"Tropical Latin America","Neonatal"
1998,0.0023954579761079,"Tropical Latin America","Neonatal"
1999,0.0385196578176558,"Tropical Latin America","Under 5"
1999,0.0139786032420307,"Tropical Latin America","Neonatal"
1999,0.00227487702744214,"Tropical Latin America","Neonatal"
2000,0.0365730272203769,"Tropical Latin America","Under 5"
2000,0.0135286998836415,"Tropical Latin America","Neonatal"
2000,0.00215308451828545,"Tropical Latin America","Neonatal"
2001,0.0347411038815145,"Tropical Latin America","Under 5"
2001,0.0130650896099413,"Tropical Latin America","Neonatal"
2001,0.00203899775023481,"Tropical Latin America","Neonatal"
2002,0.0330563332630973,"Tropical Latin America","Under 5"
2002,0.0125894782675765,"Tropical Latin America","Neonatal"
2002,0.00194081900191163,"Tropical Latin America","Neonatal"
2003,0.0315516793263367,"Tropical Latin America","Under 5"
2003,0.0121578267426527,"Tropical Latin America","Neonatal"
2003,0.00186009190397628,"Tropical Latin America","Neonatal"
2004,0.0301087857235784,"Tropical Latin America","Under 5"
2004,0.0117679337938355,"Tropical Latin America","Neonatal"
2004,0.0017842343530755,"Tropical Latin America","Neonatal"
2005,0.0287113394912376,"Tropical Latin America","Under 5"
2005,0.0113795795068055,"Tropical Latin America","Neonatal"
2005,0.00171234604268819,"Tropical Latin America","Neonatal"
2006,0.0272791262936175,"Tropical Latin America","Under 5"
2006,0.0109355282776751,"Tropical Latin America","Neonatal"
2006,0.00164465468020704,"Tropical Latin America","Neonatal"
2007,0.0259146637515891,"Tropical Latin America","Under 5"
2007,0.0104609001586853,"Tropical Latin America","Neonatal"
2007,0.00158078389261837,"Tropical Latin America","Neonatal"
2008,0.0245304020500166,"Tropical Latin America","Under 5"
2008,0.00995803826110666,"Tropical Latin America","Neonatal"
2008,0.00151190420896618,"Tropical Latin America","Neonatal"
2009,0.0232843324910756,"Tropical Latin America","Under 5"
2009,0.00946986524994678,"Tropical Latin America","Neonatal"
2009,0.00145119633337793,"Tropical Latin America","Neonatal"
2010,0.0219863354200923,"Tropical Latin America","Under 5"
2010,0.00894914064480263,"Tropical Latin America","Neonatal"
2010,0.00138082064118778,"Tropical Latin America","Neonatal"
2011,0.0209505696046982,"Tropical Latin America","Under 5"
2011,0.00846624593861017,"Tropical Latin America","Neonatal"
2011,0.00132492693059829,"Tropical Latin America","Neonatal"
2012,0.0199359618255809,"Tropical Latin America","Under 5"
2012,0.00803044186083319,"Tropical Latin America","Neonatal"
2012,0.00127097920823605,"Tropical Latin America","Neonatal"
2013,0.019110437469288,"Tropical Latin America","Under 5"
2013,0.00765434677398649,"Tropical Latin America","Neonatal"
2013,0.00122301663644853,"Tropical Latin America","Neonatal"
2014,0.0183377972444196,"Tropical Latin America","Under 5"
2014,0.00733087616792657,"Tropical Latin America","Neonatal"
2014,0.0011751675902766,"Tropical Latin America","Neonatal"
2015,0.0175409639054611,"Tropical Latin America","Under 5"
2015,0.00701841255140998,"Tropical Latin America","Neonatal"
2015,0.00112247662167617,"Tropical Latin America","Neonatal"
2016,0.0169582630784936,"Tropical Latin America","Under 5"
2016,0.00677769912104545,"Tropical Latin America","Neonatal"
2016,0.0010846316864093,"Tropical Latin America","Neonatal"
2017,0.0162618791622541,"Tropical Latin America","Under 5"
2017,0.00650356832037718,"Tropical Latin America","Neonatal"
2017,0.00104290992217811,"Tropical Latin America","Neonatal"
1950,0.254879383235439,"Tropical Latin America","Under 5"
1950,0.0519808652020787,"Tropical Latin America","Neonatal"
1950,0.0332783298039873,"Tropical Latin America","Neonatal"
1951,0.247964277162503,"Tropical Latin America","Under 5"
1951,0.0505714527610682,"Tropical Latin America","Neonatal"
1951,0.0320604255282344,"Tropical Latin America","Neonatal"
1952,0.24284551017257,"Tropical Latin America","Under 5"
1952,0.0497856664077762,"Tropical Latin America","Neonatal"
1952,0.0312095353028122,"Tropical Latin America","Neonatal"
1953,0.238183799939276,"Tropical Latin America","Under 5"
1953,0.049098515296427,"Tropical Latin America","Neonatal"
1953,0.0304499064111272,"Tropical Latin America","Neonatal"
1954,0.233577565917996,"Tropical Latin America","Under 5"
1954,0.0484226077168582,"Tropical Latin America","Neonatal"
1954,0.0297246223192724,"Tropical Latin America","Neonatal"
1955,0.228670717991783,"Tropical Latin America","Under 5"
1955,0.0476543630949265,"Tropical Latin America","Neonatal"
1955,0.0289668939226072,"Tropical Latin America","Neonatal"
1956,0.223649162341729,"Tropical Latin America","Under 5"
1956,0.0468109925149158,"Tropical Latin America","Neonatal"
1956,0.0282361184153237,"Tropical Latin America","Neonatal"
1957,0.21863157157565,"Tropical Latin America","Under 5"
1957,0.0459958856814223,"Tropical Latin America","Neonatal"
1957,0.027447350020191,"Tropical Latin America","Neonatal"
1958,0.213495347257804,"Tropical Latin America","Under 5"
1958,0.0451355498802419,"Tropical Latin America","Neonatal"
1958,0.0266844456607625,"Tropical Latin America","Neonatal"
1959,0.208590677214274,"Tropical Latin America","Under 5"
1959,0.0443112334311671,"Tropical Latin America","Neonatal"
1959,0.0259885947264259,"Tropical Latin America","Neonatal"
1960,0.203887177617799,"Tropical Latin America","Under 5"
1960,0.0435512708867767,"Tropical Latin America","Neonatal"
1960,0.0253730099435212,"Tropical Latin America","Neonatal"
1961,0.198721624891262,"Tropical Latin America","Under 5"
1961,0.0426698094163371,"Tropical Latin America","Neonatal"
1961,0.0246978857898365,"Tropical Latin America","Neonatal"
1962,0.193711346162158,"Tropical Latin America","Under 5"
1962,0.0417974904749135,"Tropical Latin America","Neonatal"
1962,0.0240465438780201,"Tropical Latin America","Neonatal"
1963,0.189616056494361,"Tropical Latin America","Under 5"
1963,0.0410974971775729,"Tropical Latin America","Neonatal"
1963,0.0234829695157554,"Tropical Latin America","Neonatal"
1964,0.185824370761844,"Tropical Latin America","Under 5"
1964,0.0404339110091524,"Tropical Latin America","Neonatal"
1964,0.0229492538795819,"Tropical Latin America","Neonatal"
1965,0.182288601199285,"Tropical Latin America","Under 5"
1965,0.0398116404257693,"Tropical Latin America","Neonatal"
1965,0.0224418250570423,"Tropical Latin America","Neonatal"
1966,0.179149033597365,"Tropical Latin America","Under 5"
1966,0.0392801318622157,"Tropical Latin America","Neonatal"
1966,0.0219863825546746,"Tropical Latin America","Neonatal"
1967,0.175646132297734,"Tropical Latin America","Under 5"
1967,0.0386865306259915,"Tropical Latin America","Neonatal"
1967,0.0214891616657994,"Tropical Latin America","Neonatal"
1968,0.171420911914595,"Tropical Latin America","Under 5"
1968,0.0379599220874123,"Tropical Latin America","Neonatal"
1968,0.0208995572222272,"Tropical Latin America","Neonatal"
1969,0.167282149602762,"Tropical Latin America","Under 5"
1969,0.0372279652770419,"Tropical Latin America","Neonatal"
1969,0.0203108645269041,"Tropical Latin America","Neonatal"
1970,0.162533489841865,"Tropical Latin America","Under 5"
1970,0.0363727063752736,"Tropical Latin America","Neonatal"
1970,0.0196721303236638,"Tropical Latin America","Neonatal"
1971,0.157575301014314,"Tropical Latin America","Under 5"
1971,0.0354604154139075,"Tropical Latin America","Neonatal"
1971,0.0190079834827682,"Tropical Latin America","Neonatal"
1972,0.152018990914108,"Tropical Latin America","Under 5"
1972,0.03443965603642,"Tropical Latin America","Neonatal"
1972,0.0182572235450514,"Tropical Latin America","Neonatal"
1973,0.146411323344247,"Tropical Latin America","Under 5"
1973,0.0334050993718409,"Tropical Latin America","Neonatal"
1973,0.0175129936067931,"Tropical Latin America","Neonatal"
1974,0.14105963049195,"Tropical Latin America","Under 5"
1974,0.0324004984749255,"Tropical Latin America","Neonatal"
1974,0.0168270530408399,"Tropical Latin America","Neonatal"
1975,0.136317995932455,"Tropical Latin America","Under 5"
1975,0.0315032184183528,"Tropical Latin America","Neonatal"
1975,0.0162268056185562,"Tropical Latin America","Neonatal"
1976,0.131488776167634,"Tropical Latin America","Under 5"
1976,0.03058357140717,"Tropical Latin America","Neonatal"
1976,0.0156152563015232,"Tropical Latin America","Neonatal"
1977,0.126607649060285,"Tropical Latin America","Under 5"
1977,0.0297323647234704,"Tropical Latin America","Neonatal"
1977,0.0149790416059898,"Tropical Latin America","Neonatal"
1978,0.121315831734505,"Tropical Latin America","Under 5"
1978,0.0288375121259747,"Tropical Latin America","Neonatal"
1978,0.0142803582963545,"Tropical Latin America","Neonatal"
1979,0.116428941598181,"Tropical Latin America","Under 5"
1979,0.0280650812679245,"Tropical Latin America","Neonatal"
1979,0.0136384996406774,"Tropical Latin America","Neonatal"
1980,0.111164477525656,"Tropical Latin America","Under 5"
1980,0.0271376518615927,"Tropical Latin America","Neonatal"
1980,0.0129763026514753,"Tropical Latin America","Neonatal"
1981,0.106461136603005,"Tropical Latin America","Under 5"
1981,0.0262886203102372,"Tropical Latin America","Neonatal"
1981,0.0123903912250584,"Tropical Latin America","Neonatal"
1982,0.101812582456054,"Tropical Latin America","Under 5"
1982,0.0254770701516458,"Tropical Latin America","Neonatal"
1982,0.0117989760687387,"Tropical Latin America","Neonatal"
1983,0.0975896294701691,"Tropical Latin America","Under 5"
1983,0.0247480306334111,"Tropical Latin America","Neonatal"
1983,0.0112385759738129,"Tropical Latin America","Neonatal"
1984,0.0930240044648566,"Tropical Latin America","Under 5"
1984,0.0240118272957044,"Tropical Latin America","Neonatal"
1984,0.0106212402148163,"Tropical Latin America","Neonatal"
1985,0.0884448575323523,"Tropical Latin America","Under 5"
1985,0.0232959753900752,"Tropical Latin America","Neonatal"
1985,0.00994967731443665,"Tropical Latin America","Neonatal"
1986,0.0836102678633852,"Tropical Latin America","Under 5"
1986,0.022405488677232,"Tropical Latin America","Neonatal"
1986,0.00922289430372621,"Tropical Latin America","Neonatal"
1987,0.0793344547517066,"Tropical Latin America","Under 5"
1987,0.0215736802529172,"Tropical Latin America","Neonatal"
1987,0.00856208366170333,"Tropical Latin America","Neonatal"
1988,0.0751438942840792,"Tropical Latin America","Under 5"
1988,0.0207535210957723,"Tropical Latin America","Neonatal"
1988,0.00791390509716164,"Tropical Latin America","Neonatal"
1989,0.0715518892069489,"Tropical Latin America","Under 5"
1989,0.0201113627429068,"Tropical Latin America","Neonatal"
1989,0.00724847138344834,"Tropical Latin America","Neonatal"
1990,0.0684039200601088,"Tropical Latin America","Under 5"
1990,0.0196078321314206,"Tropical Latin America","Neonatal"
1990,0.00655072487839453,"Tropical Latin America","Neonatal"
1991,0.0651205210563764,"Tropical Latin America","Under 5"
1991,0.0190659256118188,"Tropical Latin America","Neonatal"
1991,0.00582648030870579,"Tropical Latin America","Neonatal"
1992,0.0618526701602262,"Tropical Latin America","Under 5"
1992,0.0184987377686135,"Tropical Latin America","Neonatal"
1992,0.00514662461105136,"Tropical Latin America","Neonatal"
1993,0.0588176971183505,"Tropical Latin America","Under 5"
1993,0.0179823880636279,"Tropical Latin America","Neonatal"
1993,0.00461922223578271,"Tropical Latin America","Neonatal"
1994,0.0557254101069262,"Tropical Latin America","Under 5"
1994,0.0173977381764188,"Tropical Latin America","Neonatal"
1994,0.00423486926507359,"Tropical Latin America","Neonatal"
1995,0.0529403033138721,"Tropical Latin America","Under 5"
1995,0.0168829049464999,"Tropical Latin America","Neonatal"
1995,0.00396964834875466,"Tropical Latin America","Neonatal"
1996,0.0502387261969474,"Tropical Latin America","Under 5"
1996,0.0163490474275685,"Tropical Latin America","Neonatal"
1996,0.00377350612474319,"Tropical Latin America","Neonatal"
1997,0.0476735362441412,"Tropical Latin America","Under 5"
1997,0.0158143471280249,"Tropical Latin America","Neonatal"
1997,0.00359922485205142,"Tropical Latin America","Neonatal"
1998,0.0453370613284714,"Tropical Latin America","Under 5"
